address,choice,voting_power,timestamp,date_utc,author_ipfs_hash
0x7f072A050D67Ac259F850aE90237199f6855b1f3,1,1.8296167786907398,1645022762,"Wed, 16 Feb 2022 14:46:02 GMT",QmNP9GFSLqFqTNK1Mbpq8QCqpavnjU2jf21xKEmpTGJWfb
0x69dF1F59A6C0FC50eE43eD5016d28f7CF3A6D69a,1,1.6544973598426767,1645098109,"Thu, 17 Feb 2022 11:41:49 GMT",QmRwsQzwaXDQSn9hXQNc4cDVYu1o1RCEtqD89Z5rwvPCqg
0x75e717E55cc26746838c3e2ccc3CcF6B8eb954ec,1,1.5975113998069723,1645176867,"Fri, 18 Feb 2022 09:34:27 GMT",Qmcmhm6FcEA8dgGi8UJtzwczC56ZUG8gFp9MTwdMcnF8MA
0x4D640D6d2CaE44C3192a70Dc1179aA890484cC7e,1,1.5735781214165976,1645146865,"Fri, 18 Feb 2022 01:14:25 GMT",QmRvezoBGofeNKGrVQqfexf6na9MKLEkjnRccwZkAiJvp4
0x3FAD8Bcd2AEa732d02a203c156B19205253F2a06,1,1.5612496372447777,1644975883,"Wed, 16 Feb 2022 01:44:43 GMT",QmWarYTfam8QjvNKyJLc4A5WFSFR8G7mFJP6nBttKNhR9H
0x30AF6Bcfd680f01Df88bf267aF097bd84eF7e0c5,1,1.3507406753352857,1645024893,"Wed, 16 Feb 2022 15:21:33 GMT",QmRrb8rUwtP6cZaxQG6juiS9KoQL6YJ2XG45wWMU4cCvSH
0x4855EA3738b30192e86D52cA9a3Ce4030C3DE794,1,1.213105217123257,1645110600,"Thu, 17 Feb 2022 15:10:00 GMT",QmVUiqFTPedXwu1wAgRmmHaEfqxRHY6nKj8ySBMAyavG4T
0x17e071372ba2c7ec0D21030e27Db41E9Ab74b2Eb,1,1.1331825682184855,1645128857,"Thu, 17 Feb 2022 20:14:17 GMT",QmR75bJHA32Fc6mMqdRqEAJ5LRKFVixQkgRn6QR5dBgjcB
0xd59515Ed5d580246e82e90eD2673d78039eF8fC6,1,1.079,1645091083,"Thu, 17 Feb 2022 09:44:43 GMT",QmTxtuKJ491hULwfDEgfji4B4VqsYPeDDLhypLuBeA3NsQ
0x896002E29FE4CDa28A3ae139b0bf7bAc26B33a8C,1,1.014609,1645033708,"Wed, 16 Feb 2022 17:48:28 GMT",QmXBnUDjPTKW3y4oU8bvTnYn2s9W2kmtW9tSjVopxQJNgD
0x3E0a5FdE01ab05186F7808B3aE0cFDbcf844d3Ae,1,1.0000301177224893,1645014697,"Wed, 16 Feb 2022 12:31:37 GMT",QmTf8SLBSve7nmSnrpQMLmBYnMCsfn1ZQyToMZUBNgLYrN
0xC13Da0f3701CbfbbA6744E513ea9d3eaBdC1c588,1,1,1645020930,"Wed, 16 Feb 2022 14:15:30 GMT",QmNPHGu7RLq8e6piU3QWkq77EeZScWe1JLUK5WLpV1vkuG
0x1A518A3E674A76324058822CA5D8688cFfC5033b,1,1,1644954614,"Tue, 15 Feb 2022 19:50:14 GMT",QmeqdjaxWHBCY9PqXepAkJ3wezJKQrxnW2y4L5Z6YBVCY4
0xD4E8A869B1f41fc899551d59De055C6A2FEeA415,1,0.867670600796944,1645019407,"Wed, 16 Feb 2022 13:50:07 GMT",Qmd8Gj76TjN5JUccpFzEYsB37jSojYSt8cVtnuvAfUKH4a
0x6a43Cf422BB521b6BCC1Efa5C31C09cB1Ee9bdE7,1,0.8587124913272439,1645093702,"Thu, 17 Feb 2022 10:28:22 GMT",QmRGnPuEfYLNJnTNxfEa32uKM1BExGsWvgNc1WnySYABZG
0xbF4c796931727fce4b42e8a7F1b284681A0d5a7C,1,0.8178829270671828,1644992734,"Wed, 16 Feb 2022 06:25:34 GMT",QmVE6znHd8927geeFHmzZs1tBDcpf26y8iLJcTYRUHxcn6
0x8330A84D3C16A55302f921C36979B1067418053a,1,0.7,1644922607,"Tue, 15 Feb 2022 10:56:47 GMT",QmZo594PBHBVB8MfpjbP88Tsd4Z1Go2mFFYaHCu65Pfh56
0xFe4C4A27BeD5E9113480C84A177068F7421A1Eb7,1,0.6952347999278304,1645072797,"Thu, 17 Feb 2022 04:39:57 GMT",QmZEqYEye9pt2jkJkhKH8DLrKCnFmDG7RQMDDNbyCNyeqR
0xA32E9A93407C629D1a952bdAdc0D2f72887d0326,1,0.6846351129810814,1644952542,"Tue, 15 Feb 2022 19:15:42 GMT",QmWoAAv3uUfR3UtKSdtzs7U9qWstMKgqYYuvmEEXajmeu4
0x8F2A0c6BDd5c1f61552558D2C0D2Afe6d3dC5272,1,0.62,1645033802,"Wed, 16 Feb 2022 17:50:02 GMT",QmUQybDDSX416TpUgt5AUwvSX3fXLjBhMqH3TpmZhivQzB
0x3712c3F2d2E2Bd0CecB6FA68b2E9F71d8029cc9E,1,0.5706383000669398,1645037219,"Wed, 16 Feb 2022 18:46:59 GMT",QmUDADzSSyA2L4RTqgeGKnkxxfy1Mxz8GCNTmjAcVVvJtk
0x2713A5FB15c0bBb0087d6bc53FBea9da5830d6e5,1,0.5705877022640886,1645090067,"Thu, 17 Feb 2022 09:27:47 GMT",QmYK7KyeeLDMrtiwzUquYbEvZCkJDjphAd3z3WXf5W9Kek
0xc5890af3FACBA05b4c6ef82B2EB274fEB3B75E8e,1,0.5274426286947517,1645110394,"Thu, 17 Feb 2022 15:06:34 GMT",QmP12UMyJdbPW1vs4K7pr9Q4gbtBSgmkCYPpmjrC2P24iA
0xd9293636EE3Aa663fc563ADB0912B0705dAfb62c,1,0.4060926675144799,1644986788,"Wed, 16 Feb 2022 04:46:28 GMT",QmUEZT9Fb6FvNim5dD6Wd8ZcKdB8hTZZkPEgEpGcxrDonQ
0x1A74d0285a569120AA2836CB2b0fa58038ADB800,1,0.32000000121001826,1645083845,"Thu, 17 Feb 2022 07:44:05 GMT",QmNYSYrAMNKFtzpAkTDBJV4oHXHKToCFGPZUFPAnCQ5Li3
0x71213a9C9504E406d3242436A4bf69c6bfE74461,1,0.31,1645033783,"Wed, 16 Feb 2022 17:49:43 GMT",QmX5rKP2hygZg4esfsivd4Uc6MXuge95TRHWCyxyEyFRPr
0xE47eD204B63adFB80c90082c088fc2a430F9A558,1,0.3044,1644950551,"Tue, 15 Feb 2022 18:42:31 GMT",QmVqzBvMR6PJNFPnkpi1ossqPnmSfMmESv29zQA82oPEpR
0xA2dd96C61dFE557aee8060D8c171731Db02a74C5,1,0.30125553,1645023282,"Wed, 16 Feb 2022 14:54:42 GMT",QmfXb4qthQ3bMJdZcY7FZPv1JcysPrJdrgi5vYqB5Cwcj9
0x124C5E21A073Fb4694308fBDF72aF362451EAe12,1,0.27632418173334244,1645017405,"Wed, 16 Feb 2022 13:16:45 GMT",QmW5yFduup18sCUYSzXNFQFjNrNtKqBqWbdB8wYg5r3Njw
0xbE170AFc104dd409b71Bf3Bf203258FbBC1242D6,1,0.21682538,1644987338,"Wed, 16 Feb 2022 04:55:38 GMT",QmdkmF7ACTKWcFiktbEiBwe1Vis7VW3gy7jAXLtPuvfmiR
0x3D21a58408C47dD4631Da17d1C492D06acfeF085,1,0.16785294091434697,1644930614,"Tue, 15 Feb 2022 13:10:14 GMT",QmeD4TFaWm6bxDoHLjm6PkyqvdPuxrRX8WiuqP3VHmpAFJ
0xCb3caFe85a0719d2d994C06E3D7aC9304505c54c,1,0.16,1644930646,"Tue, 15 Feb 2022 13:10:46 GMT",QmettAcqM8FGkYGSUq5yZwgjcnuxG6RshgqwF5FVdzJ9iU
0x6b07d4acE5bc9a690FdA9ddeb5a0f131Fda0b257,1,0.15,1644930510,"Tue, 15 Feb 2022 13:08:30 GMT",QmdmkuAe7dRosm215sDp5yu7iaSFSNkwxQtnU3NGQi6djy
0x3d0d364A3C7EEcbEa4a26bA4B18DE44385E2b941,1,0.14058020997084422,1644973189,"Wed, 16 Feb 2022 00:59:49 GMT",QmZzuuUYQ8Hpe31HKQwx5DT3bczTVVxHFhQSx2njxZBdBz
0x5244736b3A8F898149aE33f013126A20cE7abc62,1,0.119,1645033909,"Wed, 16 Feb 2022 17:51:49 GMT",QmSzYMNcFtjPpbs7RydusbZXjNqsczrezmG3rgkQ89sfAw
0x3Ce1e7a2B491dD5E545bca1a480eD1084712798f,1,0.10398085421354576,1644930598,"Tue, 15 Feb 2022 13:09:58 GMT",QmS7FujEFmTPjscxPZZkiNDqHM4AVosksQSFoJPAS3mv6q
0x4A40Eb870DcF533D4dC097c3d87aaFE9f64490A1,1,0.1,1644995547,"Wed, 16 Feb 2022 07:12:27 GMT",QmTKWuJPGk5MeHc8o6oP9PTJD7Bn3R75feJTzKwnhHyHmE
0x06c4865ab16c9C760622f19a313a2E637E2e66a2,1,0.1,1645063346,"Thu, 17 Feb 2022 02:02:26 GMT",QmYE16HGZrKUJwLbTHixJm8UEu43qdPRVdwFGa1Y6ELUPU
0x29ee39be789aDA5cBb2051f4bDd70Dd735Aed7d0,1,0.1,1645033856,"Wed, 16 Feb 2022 17:50:56 GMT",QmZgJUn6RysEKLH9mvcn8nCam7US1zV6fkBc2neCYLgoZk
0x9E4977972cb8A95fDF2Cf9Bda269EBDB2DcaEa35,1,0.0958011746985667,1644994697,"Wed, 16 Feb 2022 06:58:17 GMT",QmbwcTAHMqN9x8Xd6vo9BqXvHtuymDj256kgJ5cApGiUyX
0x7a67928bB379974768668D50ab991Eefb5F08c0e,1,0.07606864608381485,1645032175,"Wed, 16 Feb 2022 17:22:55 GMT",QmYixTnLiYhnrQ2H41jz8uDMSQfENnVxZXC9UYoSb2QK2h
0xCdf91269d4E4bba12F8f3c82Be7a13e4a1D4B3bb,1,0.0593145922493637,1645093340,"Thu, 17 Feb 2022 10:22:20 GMT",QmSg6Ne23NeUGNcZ458RLNPTsYXJdMTZnF9q7RfvoUAWVV
0x078Ad5270b0240D8529f600f35A271Fc6E2b2bD8,1,0.05706259,1645033720,"Wed, 16 Feb 2022 17:48:40 GMT",QmaryQUurosgZ6cAG9ETQoYE3fN3MCPuWxkKaHj8wUkCST
0x5f831bBC519d0a13Fc70a5F0AAFc3e01E81d071a,1,0.05627242837081208,1645004089,"Wed, 16 Feb 2022 09:34:49 GMT",QmS5NPhR2XzWkpCsQz6i7H3Pe4Rgmi4SoiPWcrLH8y88DR
0x1ACeA492E78dc5d2Ba007ff0a68f55dC4BB05eE9,1,0.053121239257647876,1645063409,"Thu, 17 Feb 2022 02:03:29 GMT",QmYLDDWvsFvR2JZWTt3zkcsxC2TQ3hbRqnvqCr49yyufis
0x3137291eCcdbB27E09a7C7137ea38076429A8193,1,0.052970705863978805,1644995941,"Wed, 16 Feb 2022 07:19:01 GMT",QmTeTqqJsgNj7ezFAfUkKV8ZX9tPmXi4qCDJZNG4z7YQVZ
0xB1E6Cf9f87a0CDc408E83d81602da27F0DCB6636,1,0.05027424994969598,1644981928,"Wed, 16 Feb 2022 03:25:28 GMT",QmbD26eWmxQdu9ZeXAHSmEQZ8c9zgiQucPiz6Zjub21qP6
0x7763c067F0F4437940741674fa7F15913f8000C6,1,0.05000025,1645075978,"Thu, 17 Feb 2022 05:32:58 GMT",QmdNEs6MzjtbHqiyBXyVdDnnjgZLAbajeCQpUeiDTYoZJN
0xA4DC2788bCc832095bBa2B148a5D98D0dCA270a6,1,0.05,1645150901,"Fri, 18 Feb 2022 02:21:41 GMT",Qmf5PsdFdRWfMLabLLHg4LcCwkUis2zgFzGFqaeygd9e8D
0x88888888630A14a066db7943708032E8fa37A75a,1,0.05,1645093399,"Thu, 17 Feb 2022 10:23:19 GMT",Qmcqv2PtcCtKBneUbgewXaFLm8MHj51jGfGEep1BAYGDss
0xd498B7AF967ACb1893E86726Bb7855232739215e,1,0.05,1645151050,"Fri, 18 Feb 2022 02:24:10 GMT",QmRbrqd3cGkoq6dPcU6U6rACKvX4TnfMMJroM5udY4S4Dj
0xD95aB6643DBE67929635c8f643257C3a7a0b7809,1,0.05,1644995961,"Wed, 16 Feb 2022 07:19:21 GMT",QmRnNM1GYWhnApaHtnVkgZrzpCrGcfqeKXy81bxGsY36Qy
0x6CEEa0FC41387fC6780aA78125ffdE3EcE0dc103,1,0.05,1645050905,"Wed, 16 Feb 2022 22:35:05 GMT",QmUc6mcgeRYNVvmpfRPJKfqWyerYsvPkcZvHK9CUeUZm3e
0x6a61857928149cb7cd2ad29251902787BCf9C3b0,1,0.04,1645031370,"Wed, 16 Feb 2022 17:09:30 GMT",QmQxX5xeg3rdZYXtmGAdRkjFQmNvb4ygZwA1qj69vbVhss
0x48A9789428F2067338D02B1EF3612DF64F05FeB7,1,0.03751175803995366,1645017720,"Wed, 16 Feb 2022 13:22:00 GMT",QmSdgS3Q8f5p2Hp8C8tbrqWVCFB9EFixZAN2LYyA72dVHM
0x7b9A7d69832F353e54D65188473DDe2a7789F612,1,0.0330085,1645032069,"Wed, 16 Feb 2022 17:21:09 GMT",QmXAyi2vKUBp64g9rjGyGGkvzjdBqqrG1GX9141Y5mU4tn
0x89768Ca7E116D7971519af950DbBdf6e80b9Ded1,1,0.027400615626734147,1645001999,"Wed, 16 Feb 2022 08:59:59 GMT",QmR2fVKk8n8FW42Zi2ne9uryYzKpSujV9DVJCKf6M1nMug
0xc1e4261157c04342Eb7dfD61F61Db4cbF0603664,1,0.02266217087932894,1645025949,"Wed, 16 Feb 2022 15:39:09 GMT",QmdCKnoWhD9azifFXn4s1829ETsQCBp4D4nz3j9QrrhC6o
0x3c2b0ddE0e613114C0ad537914eaBDC75118bE5f,1,0.02149718940418101,1644934626,"Tue, 15 Feb 2022 14:17:06 GMT",QmZ7G2xMN52E42Vo9g2BHePAeZK9MfHESG6szVwzrowVpT
0x4555b0fAFa082188026cab128E6B82A0357449f9,1,0.02129231845164148,1644934748,"Tue, 15 Feb 2022 14:19:08 GMT",QmdUgMbajxr3qQMxgsMfgNRWK1P9cWnktLZxJdHgY7RETZ
0xb4e6E7d2a0E95268A089bbB3f567Fe7bd9FeA370,1,0.0212377366946108,1644934815,"Tue, 15 Feb 2022 14:20:15 GMT",QmQSj6yQ6Nqb7u8exDjhXrwcZx7acKjcPAQaMsLijcaDZP
0x0B6A4eA07c6A8D99b101dfB62e04006e524dDaf8,1,0.02085269845372693,1644985904,"Wed, 16 Feb 2022 04:31:44 GMT",QmTcjqM4RbVY48aVTfiphoKpyaLdPjgpCxBv35nd5ADAYa
0x4f86A75764710683DAC3833dF49c72de3ec65465,1,0.02068237871305166,1645092674,"Thu, 17 Feb 2022 10:11:14 GMT",QmXvF666NwnmS1KAdVESJZKD1gKackCFJXtKz5XRjr7G1p
0xa12611Cd4B27a96A9A0Ec627a8d977Da0e1b6cB6,1,0.02,1645036076,"Wed, 16 Feb 2022 18:27:56 GMT",QmSeB3ic2KwSeBKaikkC855w7ebj3nPiAzMPgmdefXSVYg
0x3158EdE7ad7680Df78541Af3ca60b4D09DFcf41B,1,0.02,1645035770,"Wed, 16 Feb 2022 18:22:50 GMT",QmTfcQDWZ24BrfUnKb4se6seUAGgjeczCknbmVsXrct3cr
0x2bdD000643D993c51eFcac601Aadf49EcBf345f1,1,0.02,1645036204,"Wed, 16 Feb 2022 18:30:04 GMT",QmT1p9ykELwNv9aEDMvM71BtFtPJtnjun9YCYpSXzsH4St
0xc025be4229a46B3cfa074a038dA2E5B2Ef21fA06,1,0.02,1645036966,"Wed, 16 Feb 2022 18:42:46 GMT",QmVkcB3yrfAKmwh5z8ev6hVCTos95UAjVQjNi673LEVcc2
0xcB3cc201E8cE85370F2af36C74aBB5dA0ec9E1A3,1,0.02,1645035260,"Wed, 16 Feb 2022 18:14:20 GMT",QmZyGP37JMdwrosBXeXbGQE7edc8zAzm65ksS8UuswdjSB
0x6ca3FCCB6c1a6F949b546C60e1347114970867a9,1,0.02,1645036661,"Wed, 16 Feb 2022 18:37:41 GMT",QmUjn3BEk9SztsjFuNsGPjPQtKh15v9P1f3KpA7botAvBt
0x90e97bD9F5fD775a4C2Aa4f26f762050cE6969C4,1,0.02,1645036447,"Wed, 16 Feb 2022 18:34:07 GMT",Qma6mW2S5jYEAmkAGo7qzGn9RuhtFp96hYLjyAqrChu3nF
